Date,Open,High,Low,Close,Volume,Year,Returns,MA_7,MA_30,MA_90,MA_200,Month,MonthName,Volatility_20,Volatility_60,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Close_Lag_7,Close_Lag_14,Close_Lag_21,Close_Lag_30,Price_Change_1d,Price_Change_7d,Price_Change_30d,Pct_Change_1d,Pct_Change_7d,Pct_Change_30d,Rolling_Mean_7,Rolling_Std_7,Rolling_Min_7,Rolling_Max_7,Rolling_Mean_14,Rolling_Std_14,Rolling_Min_14,Rolling_Max_14,Rolling_Mean_30,Rolling_Std_30,Rolling_Min_30,Rolling_Max_30,Rolling_Mean_60,Rolling_Std_60,Rolling_Min_60,Rolling_Max_60,Momentum_7,Momentum_14,Momentum_30,RSI_14,EMA_12,EMA_26,MACD,MACD_Signal,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,DayOfWeek,DayOfMonth,WeekOfYear,Quarter
2017-01-05,16.645000457763672,16.709999084472656,16.583999633789062,16.583999633789062,5,2017,0.5151771722086362,16.207857268197195,16.439499855041504,17.682399898105196,17.73517500400543,1,January,3380.5357735242474,3096.6260371264434,16.499000549316406,16.356000900268555,15.935999870300293,15.98799991607666,15.704000473022461,17.152000427246094,16.823999404907227,16.511999130249023,0.08499908447265625,0.8799991607666016,0.07200050354003906,0.5151771722086362,5.603662342460658,0.4360495841362999,16.207857268197195,0.273925574259454,15.928999900817871,16.583999633789062,16.07300009046282,0.2548321355669432,15.704000473022461,16.583999633789062,16.439499855041504,0.435129719479887,15.704000473022461,17.202999114990234,17.03033316930135,0.7861721422834337,15.704000473022461,18.715999603271484,0.8799991607666016,-0.5680007934570312,0.07200050354003906,41.52238200921676,16.26589668421151,16.44816437348474,-0.18226768927323178,-0.27337175090512994,16.36629991531372,0.5099135096094685,17.38612693453266,15.346472896094784,0.12462523899671407,3,5,1,1
2017-01-06,16.375,16.489999771118164,16.375,16.465999603271484,4,2017,-0.7115293844867088,16.284571511404856,16.43426653544108,17.660044331020778,17.73830000400543,1,January,3221.433759117778,3099.0882312564167,16.583999633789062,16.499000549316406,16.356000900268555,16.163000106811523,15.928999900817871,15.897000312805176,16.739999771118164,16.62299919128418,-0.11800003051757812,0.5369997024536133,-0.1569995880126953,-0.7115293844867088,3.371207896272521,-0.9444720907825888,16.284571511404856,0.25751758174268585,15.935999870300293,16.583999633789062,16.1136428969247,0.26955224874164685,15.704000473022461,16.583999633789062,16.43426653544108,0.4337887183036529,15.704000473022461,17.202999114990234,17.016033172607422,0.7885396792820831,15.704000473022461,18.715999603271484,0.5369997024536133,0.5689992904663086,-0.1569995880126953,62.85582294513125,16.296681748682275,16.44948550161709,-0.1528037529348154,-0.24925815131106704,16.329449939727784,0.47144458966639174,17.272339119060568,15.386560760395,0.11548327504147424,4,6,1,1
2017-01-09,16.44499969482422,16.65999984741211,16.44499969482422,16.6299991607666,4,2017,0.9959890771680469,16.376285689217703,16.442499860127768,17.637655427720812,17.74206500053406,1,January,3232.150924348911,3102.1257766194763,16.465999603271484,16.583999633789062,16.499000549316406,15.935999870300293,15.98799991607666,16.152999877929688,17.202999114990234,16.382999420166016,0.1639995574951172,0.6419992446899414,0.24699974060058594,0.9959890771680469,4.0155069305722435,1.5076588496765186,16.376285689217703,0.24845420313893715,15.935999870300293,16.6299991607666,16.147714274270193,0.30298288719353195,15.704000473022461,16.6299991607666,16.442499860127768,0.4351240895598973,15.704000473022461,17.202999114990234,17.002266502380373,0.7879384757167355,15.704000473022461,18.715999603271484,0.6419992446899414,0.47699928283691406,0.24699974060058594,61.24466734291593,16.347961350541404,16.462856883776315,-0.11489553323491108,-0.22238562769583586,16.309699916839598,0.4484874716252662,17.206674860090132,15.412724973589066,0.1099928199567198,0,9,2,1
2017-01-10,16.635000228881836,16.80299949645996,16.594999313354492,16.80299949645996,242,2017,1.0402907060963695,16.467714173453196,16.45379981994629,17.615888765123156,17.749765000343324,1,January,3246.5628576048416,3110.3215606235776,16.6299991607666,16.465999603271484,16.583999633789062,16.356000900268555,16.163000106811523,16.025999069213867,17.024999618530273,16.464000701904297,0.17300033569335938,0.6399993896484375,0.33899879455566406,1.0402907060963695,3.959657151636864,2.0590304913947977,16.467714173453196,0.273391265974252,15.935999870300293,16.80299949645996,16.20321430478777,0.34694743261454186,15.704000473022461,16.80299949645996,16.45379981994629,0.44007535620328886,15.704000473022461,17.202999114990234,16.991399828592936,0.7860826514775549,15.704000473022461,18.715999603271484,0.6399993896484375,0.7770004272460938,0.33899879455566406,67.9280066682334,16.41796721914426,16.48805263286399,-0.0700854137197311,-0.19192558490061493,16.304999923706056,0.44246089767884095,17.189921719063737,15.420078128348374,0.10854606556251273,1,10,2,1
2017-01-11,16.610000610351562,16.783000946044922,16.610000610351562,16.783000946044922,3,2017,-0.1190177409649551,16.588714327130997,16.46063321431478,17.595955446031358,17.75772500514984,1,January,3209.8595917618495,3110.043765875799,16.80299949645996,16.6299991607666,16.465999603271484,16.499000549316406,15.935999870300293,16.054000854492188,16.89699935913086,16.577999114990234,-0.019998550415039062,0.8470010757446289,0.2050018310546875,-0.1190177409649551,5.315016833823982,1.2365897092449396,16.588714327130997,0.16464866348760823,16.356000900268555,16.80299949645996,16.25528573989868,0.3762947481838431,15.704000473022461,16.80299949645996,16.46063321431478,0.4436475112598006,15.704000473022461,17.202999114990234,16.98094984690348,0.7845897357556944,15.704000473022461,18.715999603271484,0.8470010757446289,0.7290000915527344,0.2050018310546875,66.8828300514958,16.474126254052052,16.50990065606258,-0.03577440201052795,-0.16069534832259755,16.28835000991821,0.41579866058763654,17.119947331093485,15.456752688742938,0.10210946113865453,2,11,2,1
2017-01-12,16.780000686645508,16.780000686645508,16.780000686645508,16.780000686645508,5,2017,-0.017876775488834262,16.64928572518485,16.464599927266438,17.575488789876303,17.765655007362366,1,January,3182.4837272324044,3110.0252290422486,16.783000946044922,16.80299949645996,16.6299991607666,16.583999633789062,16.356000900268555,15.918000221252441,17.115999221801758,16.660999298095703,-0.0030002593994140625,0.4239997863769531,0.11900138854980469,-0.017876775488834262,2.592319412075783,0.7142512067892959,16.64928572518485,0.14107194783063226,16.465999603271484,16.80299949645996,16.316857201712473,0.3872248614428094,15.704000473022461,16.80299949645996,16.464599927266438,0.446026413461998,15.704000473022461,17.202999114990234,16.970733197530112,0.7831229840839694,15.704000473022461,18.715999603271484,0.4239997863769531,0.8620004653930664,0.11900138854980469,71.27347648503375,16.52118385906643,16.52990806573539,-0.008724206668961898,-0.1303011199918704,16.281800079345704,0.40639960997905,17.094599299303805,15.469000859387604,0.09984144455737153,3,12,2,1
2017-01-13,16.719999313354492,16.719999313354492,16.719999313354492,16.719999313354492,9,2017,-0.35757670343106174,16.68085697719029,16.475066566467284,17.551744333902995,17.77307000160217,1,January,3137.7802132225324,3110.3197362395845,16.780000686645508,16.783000946044922,16.80299949645996,16.465999603271484,16.499000549316406,15.8149995803833,16.910999298095703,16.4060001373291,-0.060001373291015625,0.22099876403808594,0.3139991760253906,-0.35757670343106174,1.3394675839758285,1.9139288881933947,16.68085697719029,0.12572810384717584,16.465999603271484,16.80299949645996,16.381500039781844,0.37225104763544437,15.704000473022461,16.80299949645996,16.475066566467284,0.44828238016463573,15.704000473022461,17.202999114990234,16.95896650950114,0.7814687026969275,15.704000473022461,18.715999603271484,0.22099876403808594,0.9049997329711914,0.3139991760253906,72.81896769384295,16.551770852033826,16.543988898892362,0.007781953141464015,-0.10268450536520354,16.260200023651123,0.3673153594099752,16.994830742471073,15.525569304831173,0.09035937045687016,4,13,2,1
2017-01-17,17.101999282836914,17.101999282836914,17.101999282836914,17.101999282836914,104,2017,2.2846889065199605,16.75485692705427,16.49756654103597,17.52758878072103,17.782549996376037,1,January,1761.1425380834014,3140.5578383725842,16.719999313354492,16.780000686645508,16.783000946044922,16.6299991607666,16.583999633789062,15.704000473022461,17.152000427246094,16.427000045776367,0.3819999694824219,0.5179996490478516,0.6749992370605469,2.2846889065199605,3.123490475677859,4.109084039566313,16.75485692705427,0.19343081672677281,16.465999603271484,17.101999282836914,16.481357097625732,0.36394572717965723,15.928999900817871,17.101999282836914,16.49756654103597,0.4625007904333075,15.704000473022461,17.202999114990234,16.950816504160564,0.7773042709849847,15.704000473022461,18.715999603271484,0.5179996490478516,1.3979988098144531,0.6749992370605469,81.01151263597477,16.636421379849686,16.585323001406774,0.05109837844291221,-0.0719279286035804,16.32044997215271,0.40181179993868804,17.124073572030085,15.516826372275332,0.09848056900987225,1,17,3,1
2017-01-18,17.235000610351562,17.235000610351562,17.209999084472656,17.235000610351562,104,2017,0.7776946152028286,16.864714213779994,16.51363321940104,17.496322123209634,17.791424999237062,1,January,1707.4584784273604,3144.7180804750565,17.101999282836914,16.719999313354492,16.780000686645508,16.80299949645996,16.465999603271484,15.928999900817871,15.897000312805176,16.753000259399414,0.13300132751464844,0.7690010070800781,0.48200035095214844,0.7776946152028286,4.6702357925922255,2.8770986897210804,16.864714213779994,0.2187509710978998,16.6299991607666,17.235000610351562,16.574642862592423,0.3785583174759215,15.935999870300293,17.235000610351562,16.51363321940104,0.479731280057096,15.704000473022461,17.235000610351562,16.94446652730306,0.7733241813458115,15.704000473022461,18.715999603271484,0.7690010070800781,1.3060007095336914,0.48200035095214844,80.20350918362982,16.72851049223459,16.633447268736017,0.09506322349857399,-0.038529698183149524,16.374550008773802,0.4482379998309142,17.27102600843563,15.478074009111975,0.10949626086597536,2,18,3,1
2017-01-19,16.966999053955078,16.966999053955078,16.966999053955078,16.966999053955078,4,2017,-1.5549843162495747,16.912857055664062,16.518399874369305,17.465299881829157,17.801049995422364,1,January,1793.748840284133,3157.9712064372566,17.235000610351562,17.101999282836914,16.719999313354492,16.783000946044922,16.6299991607666,15.98799991607666,16.152999877929688,16.823999404907227,-0.2680015563964844,0.33699989318847656,0.14299964904785156,-1.5549843162495747,2.0264576680408153,0.8499741684854234,16.912857055664062,0.19419012332568494,16.719999313354492,17.235000610351562,16.644571372440883,0.35129613629022216,15.935999870300293,17.235000610351562,16.518399874369305,0.48361614558124727,15.704000473022461,17.235000610351562,16.935549831390382,0.769863292614982,15.704000473022461,18.715999603271484,0.33699989318847656,0.978999137878418,0.14299964904785156,70.64525172584253,16.765201040191588,16.658154808381873,0.10704623180971495,-0.009414512184576628,16.421600008010863,0.4589841672799607,17.339568342570786,15.503631673450942,0.11180010889464052,3,19,3,1
2017-01-20,16.924999237060547,17.1200008392334,16.924999237060547,16.996999740600586,67,2017,0.17681787185881426,16.94057137625558,16.526966540018716,17.436477661132812,17.81132499217987,1,January,1793.7309067872782,3157.7193318014674,16.966999053955078,17.235000610351562,17.101999282836914,16.780000686645508,16.80299949645996,16.163000106811523,16.025999069213867,16.739999771118164,0.030000686645507812,0.194000244140625,0.2569999694824219,0.17681787185881426,1.1545572216525857,1.5352447610293751,16.94057137625558,0.18968989919363827,16.719999313354492,17.235000610351562,16.704142774854386,0.333619892282812,15.935999870300293,17.235000610351562,16.526966540018716,0.48991211022632936,15.704000473022461,17.235000610351562,16.92803316116333,0.7669713805094629,15.704000473022461,18.715999603271484,0.194000244140625,0.8339996337890625,0.2569999694824219,68.73311472263374,16.80086237871605,16.683254432990665,0.11760794572538558,0.015989979397415813,16.468749952316283,0.46758935088142267,17.403928654079127,15.533571250553438,0.1135700893474692,4,20,3,1
2017-01-23,17.200000762939453,17.200000762939453,17.1299991607666,17.149999618530273,10,2017,0.9001581471123954,16.9929997580392,16.52519989013672,17.412788772583006,17.82150498867035,1,January,1753.3525448460268,3160.3825192134495,16.996999740600586,16.966999053955078,17.235000610351562,16.719999313354492,16.783000946044922,15.935999870300293,16.054000854492188,17.202999114990234,0.1529998779296875,0.36699867248535156,-0.05299949645996094,0.9001581471123954,2.186728545539629,-0.3080828877900621,16.9929997580392,0.18959788536394906,16.719999313354492,17.235000610351562,16.7908570425851,0.27038472972515154,16.356000900268555,17.235000610351562,16.52519989013672,0.4874797587164372,15.704000473022461,17.235000610351562,16.921166483561198,0.7630334926589584,15.704000473022461,18.715999603271484,0.36699867248535156,1.2139997482299805,-0.05299949645996094,78.20627075357439,16.85457580022593,16.717828150438045,0.13674764978788545,0.040141513475509746,16.530349922180175,0.4723424792179609,17.475034880616096,15.585664963744254,0.1142970309622251,0,23,4,1
2017-01-24,17.14900016784668,17.14900016784668,17.14900016784668,17.14900016784668,2,2017,-0.005827700908600519,17.04571396963937,16.5293332417806,17.393166542053223,17.8319899892807,1,January,1717.9897083489277,3153.3693901978713,17.149999618530273,16.996999740600586,16.966999053955078,17.101999282836914,16.780000686645508,16.356000900268555,15.918000221252441,17.024999618530273,-0.00099945068359375,0.3689994812011719,0.12400054931640625,-0.005827700908600519,2.1990433021545908,0.7283439183249252,17.04571396963937,0.17088015074899776,16.719999313354492,17.235000610351562,16.84749984741211,0.25489841985980577,16.465999603271484,17.235000610351562,16.5293332417806,0.4923649270291167,15.704000473022461,17.235000610351562,16.911383152008057,0.7561409401219261,15.704000473022461,18.715999603271484,0.3689994812011719,0.792999267578125,0.12400054931640625,72.87935619067744,16.89987185678297,16.749766818394242,0.1501050383887268,0.06213421845815316,16.597049951553345,0.46003804604609744,17.51712604364554,15.67697385946115,0.11087224473962419,1,24,4,1
2017-01-25,16.829999923706055,16.959999084472656,16.829999923706055,16.944000244140625,5,2017,-1.1954045232935306,17.077714102608816,16.53089993794759,17.371544329325356,17.840929989814757,1,January,1768.5897629756425,3157.953941197072,17.14900016784668,17.149999618530273,16.996999740600586,17.235000610351562,16.719999313354492,16.499000549316406,15.8149995803833,16.89699935913086,-0.2049999237060547,0.2240009307861328,0.047000885009765625,-1.1954045232935306,1.3397185405816359,0.2781611338842138,17.077714102608816,0.10976318492221554,16.944000244140625,17.235000610351562,16.879285539899552,0.2350724274886339,16.465999603271484,17.235000610351562,16.53089993794759,0.4936482809260358,15.704000473022461,17.235000610351562,16.900699838002524,0.7509728787980127,15.704000473022461,18.715999603271484,0.2240009307861328,0.44499969482421875,0.047000885009765625,62.395520976561414,16.906660839453377,16.76415447956064,0.1425063598927352,0.07820864674506957,16.659049940109252,0.41466678031198007,17.488383500733214,15.829716379485292,0.09956552907944782,2,25,4,1
2017-01-26,16.81399917602539,16.81399917602539,16.81399917602539,16.81399917602539,0,2017,-0.7672395316459579,17.03657123020717,16.520833269755045,17.34745542738173,17.848089985847473,1,January,1768.3966684763304,3161.2743008839734,16.944000244140625,17.14900016784668,17.149999618530273,16.966999053955078,17.101999282836914,16.583999633789062,15.704000473022461,17.115999221801758,-0.13000106811523438,-0.28800010681152344,-0.3020000457763672,-0.7672395316459579,-1.6840142608388065,-1.7644312894785075,17.03657123020717,0.14685275020895952,16.81399917602539,17.235000610351562,16.89571407863072,0.22042922930619724,16.465999603271484,17.235000610351562,16.520833269755045,0.48429593421272416,15.704000473022461,17.235000610351562,16.887533156077065,0.7453373674087005,15.704000473022461,18.715999603271484,-0.28800010681152344,0.22999954223632812,-0.3020000457763672,56.24997408499293,16.892405198925992,16.76784667929877,0.12455851962722164,0.08747862132149999,16.703299903869627,0.37828541544138267,17.459870734752393,15.946729072986862,0.09058938476073122,3,26,4,1
2017-01-27,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,159,2017,1.7009707354579628,17.01728548322405,16.527133305867512,17.326799880133734,17.853719987869262,1,January,1839.4051319752289,3175.882529540017,16.81399917602539,16.944000244140625,17.14900016784668,16.996999740600586,17.235000610351562,16.465999603271484,15.928999900817871,16.910999298095703,0.28600120544433594,-0.13500022888183594,0.18900108337402344,1.7009707354579628,-0.7832911174993074,1.117622205775315,17.01728548322405,0.1234502865746236,16.81399917602539,17.149999618530273,16.940999848502024,0.18811304632657588,16.6299991607666,17.235000610351562,16.527133305867512,0.4907330303396781,15.704000473022461,17.235000610351562,16.87649984359741,0.737026633225202,15.704000473022461,18.715999603271484,-0.13500022888183594,0.6340007781982422,0.18900108337402344,65.78683153918271,16.924342919317336,16.79245065723736,0.13189226207997606,0.09636134947319522,16.758899927139282,0.34813693614176466,17.455173799422813,16.062626054855752,0.08309302821911214,4,27,4,1
2017-01-30,17.149999618530273,17.149999618530273,17.121999740600586,17.121999740600586,26,2017,0.12865122011751495,17.039428438459122,16.52613328297933,17.308366542392307,17.858229990005494,1,January,1818.9087113349703,3176.066152608458,17.100000381469727,16.81399917602539,16.944000244140625,17.149999618530273,16.966999053955078,16.6299991607666,15.98799991607666,17.152000427246094,0.021999359130859375,0.1550006866455078,-0.030000686645507812,0.12865122011751495,0.9135421423234868,-0.17491071535802316,17.039428438459122,0.12678329082574366,16.81399917602539,17.149999618530273,16.976142747061594,0.17069404551753437,16.719999313354492,17.235000610351562,16.52613328297933,0.48944463458309895,15.704000473022461,17.235000610351562,16.86583318710327,0.7285767619601922,15.704000473022461,18.715999603271484,0.1550006866455078,0.4920005798339844,-0.030000686645507812,63.18326035137643,16.95475166105322,16.81686170044945,0.13788996060376846,0.10466707169930987,16.806849908828735,0.32715263326609995,17.461155175360936,16.152544642296533,0.07786173733704747,0,30,5,1
2017-01-31,17.329999923706055,17.559999465942383,17.329999923706055,17.511999130249023,29,2017,2.2777677581880207,17.112999779837473,16.579966576894126,17.289544317457413,17.86417498588562,1,January,1832.2279496634146,3127.0075446549554,17.121999740600586,17.100000381469727,16.81399917602539,17.14900016784668,16.996999740600586,16.80299949645996,16.163000106811523,15.897000312805176,0.3899993896484375,0.5149993896484375,1.6149988174438477,2.2777677581880207,3.029942916444628,10.159141886302603,17.112999779837473,0.21605465567264376,16.81399917602539,17.511999130249023,17.026785578046525,0.21484013248285758,16.719999313354492,17.511999130249023,16.579966576894126,0.5063836601923587,15.704000473022461,17.511999130249023,16.851283168792726,0.7060943127253317,15.704000473022461,18.715999603271484,0.5149993896484375,0.7089996337890625,1.6149988174438477,67.01868154206505,17.040482040929497,16.868353361916085,0.17212867901341156,0.11815939316213023,16.88564987182617,0.29453040367610817,17.474710679178386,16.296589064473956,0.06977058174528035,1,31,5,1
2017-02-01,17.450000762939453,17.59000015258789,17.420000076293945,17.420000076293945,15,2017,-0.5253486667673779,17.15157127380371,16.622199916839598,17.269822099473743,17.870429983139037,2,February,1675.6192964249817,3111.418167838295,17.511999130249023,17.121999740600586,17.100000381469727,16.944000244140625,17.149999618530273,16.783000946044922,15.935999870300293,16.152999877929688,-0.09199905395507812,0.2700004577636719,1.2670001983642578,-0.5253486667673779,1.5743467275179501,7.843745483434295,17.15157127380371,0.24581278728620842,16.81399917602539,17.511999130249023,17.072285515921457,0.22638207098200921,16.719999313354492,17.511999130249023,16.622199916839598,0.5221359974772507,15.704000473022461,17.511999130249023,16.830616505940757,0.669453834682258,15.704000473022461,18.715999603271484,0.2700004577636719,0.6369991302490234,1.2670001983642578,64.77953131541284,17.098869430985566,16.909216081499633,0.18965334948593338,0.13245818442689086,16.93884983062744,0.28988313532000576,17.51861610126745,16.35908355998743,0.06845403040196096,2,1,5,1
2017-02-02,17.670000076293945,17.670000076293945,17.402000427246094,17.402000427246094,19,2017,-0.10332749121135798,17.187714168003627,16.668066628774007,17.24444431728787,17.875894985198975,2,February,1668.714983953226,3097.918387436856,17.420000076293945,17.511999130249023,17.121999740600586,16.81399917602539,17.14900016784668,16.780000686645508,16.356000900268555,16.025999069213867,-0.017999649047851562,0.25300025939941406,1.3760013580322266,-0.10332749121135798,1.475306180670377,8.586056645139472,17.187714168003627,0.2633462698490575,16.81399917602539,17.511999130249023,17.116714068821498,0.22564129118737586,16.719999313354492,17.511999130249023,16.668066628774007,0.5283570737280555,15.704000473022461,17.511999130249023,16.814266522725422,0.642327406423943,15.704000473022461,18.715999603271484,0.25300025939941406,0.6219997406005859,1.3760013580322266,64.33176556002556,17.1455049688718,16.945718625629,0.19978634324280264,0.14592381619007322,16.983999824523927,0.28808652360902165,17.56017287174197,16.407826777305885,0.06784892288871562,3,2,5,1
2017-02-03,17.405000686645508,17.452999114990234,17.405000686645508,17.452999114990234,2,2017,0.29306221406759647,17.260428292410715,16.714699904123943,17.21592208014594,17.881914978027343,2,February,1666.2828077858503,3098.6484186722328,17.402000427246094,17.420000076293945,17.511999130249023,17.100000381469727,16.944000244140625,16.719999313354492,16.499000549316406,16.054000854492188,0.050998687744140625,0.5089988708496094,1.3989982604980469,0.29306221406759647,3.0040065127219684,8.714327806370981,17.260428292410715,0.2549757394522752,16.81399917602539,17.511999130249023,17.169071197509766,0.21107949102027143,16.81399917602539,17.511999130249023,16.714699904123943,0.5339984852449504,15.704000473022461,17.511999130249023,16.79944985707601,0.6162121298315585,15.704000473022461,18.715999603271484,0.5089988708496094,0.7329998016357422,1.3989982604980469,66.9597268106342,17.19281176058233,16.983294958174273,0.20951680240805715,0.15864241343367003,17.027449798583984,0.2901075330188214,17.607664864621626,16.44723473254634,0.06815055371191206,4,3,5,1
2017-02-06,17.594999313354492,17.729999542236328,17.56999969482422,17.66699981689453,25,2017,1.2261543159106214,17.382285526820592,16.772999890645345,17.192966524759928,17.88540997505188,2,February,1658.2389571672718,3100.7109390431697,17.452999114990234,17.402000427246094,17.420000076293945,17.121999740600586,16.81399917602539,17.101999282836914,16.583999633789062,15.918000221252441,0.21400070190429688,0.8530006408691406,1.7489995956420898,1.2261543159106214,5.073157384742899,10.987558558436028,17.382285526820592,0.20499305507492363,17.100000381469727,17.66699981689453,17.20942837851388,0.24804491053126637,16.81399917602539,17.66699981689453,16.772999890645345,0.5394650981454918,15.704000473022461,17.66699981689453,16.79183317820231,0.6022282566982624,15.704000473022461,18.715999603271484,0.8530006408691406,0.5650005340576172,1.7489995956420898,64.17461075483273,17.265763769245748,17.03393976252392,0.23182400672182624,0.17327873209130126,17.087499809265136,0.29206731938657154,17.67163444803828,16.503365170491993,0.06836981949300922,0,6,6,1
